"2017-06-03 20:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-03 21:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 06:00:01";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 07:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 08:00:01";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 09:00:02";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 10:00:01";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 11:00:01";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 12:00:01";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 13:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 14:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 15:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 16:00:01";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 17:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 18:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 19:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-04 20:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-15 17:00:01";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-16 07:00:02";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-16 08:00:01";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-16 09:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-16 10:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-16 11:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-16 12:00:01";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-16 13:00:11";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-16 14:00:01";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2017-06-16 15:00:00";—;—;192.168.1.36;Wget/1.11.4;/cron;—
"2024-12-19 19:32:06";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/login;—
"2024-12-19 19:32:08";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/login;—
"2024-12-19 19:33:30";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/login;—
"2024-12-19 19:35:34";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/;—
"2024-12-19 19:35:35";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/login;—
"2024-12-19 19:35:37";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/login;—
"2024-12-19 21:00:20";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/;—
"2024-12-19 21:00:22";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/login;—
"2024-12-19 21:00:24";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/login;—
"2024-12-19 21:00:32";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/login;—
"2024-12-19 21:01:08";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/login;—
"2024-12-19 21:01:55";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/login;—
"2024-12-19 22:01:55";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/;—
"2024-12-19 22:02:13";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/service;—
"2024-12-19 22:02:22";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/password;—
"2024-12-19 22:02:29";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:02:31";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:02:34";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:02:34";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:02:36";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/service;—
"2024-12-19 22:02:44";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/password;—
"2024-12-19 22:02:52";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/password;—
"2024-12-19 22:03:34";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:03:37";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:03:39";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/info;—
"2024-12-19 22:04:18";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:04:53";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/service;—
"2024-12-19 22:12:21";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:12:23";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/settings;—
"2024-12-19 22:12:32";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/settings;—
"2024-12-19 22:12:32";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/settings;—
"2024-12-19 22:12:38";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:12:42";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/templates;—
"2024-12-19 22:12:50";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/add_tpl;—
"2024-12-19 22:13:02";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:13:06";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:13:10";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/detector;—
"2024-12-19 22:13:11";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:13:13";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/sp;—
"2024-12-19 22:13:44";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:13:49";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/compensation;—
"2024-12-19 22:13:52";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:13:53";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/info;—
"2024-12-19 22:14:08";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:14:12";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:14:15";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:14:16";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:14:27";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:14:28";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:14:32";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:14:34";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/sp;—
"2024-12-19 22:14:35";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/password;—
"2024-12-19 22:14:38";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/password;—
"2024-12-19 22:14:44";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:14:52";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/service;—
"2024-12-19 22:14:53";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:14:56";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/service;—
"2024-12-19 22:14:57";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:14:58";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/info;—
"2024-12-19 22:15:00";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:15:01";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/info;—
"2024-12-19 22:15:02";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:15:03";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:15:15";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/sp;—
"2024-12-19 22:15:28";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:15:40";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/sp;—
"2024-12-19 22:15:44";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:15:49";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/settings;—
"2024-12-19 22:15:54";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/settings;—
"2024-12-19 22:15:54";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin/settings;—
"2024-12-19 22:16:04";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/service;—
"2024-12-19 22:16:06";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:16:06";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:16:14";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/info;—
"2024-12-19 22:16:15";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:16:16";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:16:17";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:16:18";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:16:25";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/service;—
"2024-12-19 21:18:38";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/;—
"2024-12-19 21:18:40";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/login;—
"2024-12-19 21:18:50";—;—;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user/login;—
"2024-12-19 22:18:50";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/;—
"2024-12-19 22:18:55";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:18:56";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:18:58";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/admin;—
"2024-12-19 22:18:59";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/service;—
"2024-12-19 22:19:12";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/messages;—
"2024-12-19 22:19:16";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/user;—
"2024-12-19 22:19:18";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";/service;—
