"2024-12-19 22:02:52";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";test.ruucp.php;—;mode=login;"Первичный запрос на сайт СП"
"2024-12-19 22:02:52";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";test.ruucp.php;—;"Учётные данные";"Вход на сайт СП"
"2024-12-19 22:14:38";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";test.ruucp.php;—;mode=login;"Первичный запрос на сайт СП"
"2024-12-19 22:14:38";1;admin;172.18.0.1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 YaBrowser/24.12.0.0 Safari/537.36";test.ruucp.php;—;"Учётные данные";"Вход на сайт СП"
